Platform,Buyer ID,Publisher,Ad Format,Transaction Type,Sales Region,Year of Date Month,Quarter of Date Month,Month of Date Month,Pub Account Id,Ad Requests,Gross Spend,Impressions,Net Revenue
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q4,November,60793,0.7101,0.00033138,0.4734,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q4,December,60793,1.4202,0.00234333,0.9468,0.00018936
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q1,January,60793,0.2367,0.00018936,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q1,February,60793,0.2367,0.00018936,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,January,60793,243.3276,0.2028519,176.1048,0.0160956
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,February,60793,139.8897,0.11972286,90.6561,0.00968103
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,March,60793,205.929,0.26295003,83.5551,0.02094795
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,April,60793,132.3153,0.10260945,36.2151,0.00826083
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,May,60793,17.5158,0.01169298,7.3377,0.00087579
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,June,60793,3.3138,0.00281673,1.8936,0.0002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,July,60793,9.2313,0.00489969,2.6037,0.00042606
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,August,60793,44.2629,0.05957739,31.7178,0.00478134
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,September,60793,17.5158,0.01583523,10.6515,0.00127818
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,October,60793,29.5875,0.02052189,13.2552,0.0016569
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,November,60793,146.2806,0.12277629,98.2305,0.00989406
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,December,60793,275.9922,0.66699693,224.865,0.05358888
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2019,Q1,January,60793,21.303,0.02797794,16.569,0.00227232
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 3,2019,Q1,February,60793,14.6754,0.00975204,5.9175,0.00078111
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,January,60793,1.1835,0.00021303,0.2367,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,February,60793,0.9468,0.00021303,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,March,60793,0.7101,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q2,April,60793,0.9468,0.00021303,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q2,May,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q3,August,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q4,November,60793,0.9468,0.00068643,0.7101,0.00004734
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q4,December,60793,0.2367,0.00037872,0.2367,0.00004734
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q2,April,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q1,January,60793,0.4734,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,October,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,November,60793,0.9468,0.00082845,0.7101,0.00007101
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,December,60793,0.2367,0.0002367,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,January,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,February,60793,0.7101,0.00049707,0.2367,0.00004734
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,March,60793,2.8404,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q2,April,60793,4.734,0.00042606,0.2367,0.00004734
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q2,May,60793,2.1303,0.00144387,0.7101,0.00007101
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q4,October,60793,0.4734,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q4,November,60793,1.8936,0.00184626,1.1835,0.00016569
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q1,March,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q1,January,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q1,March,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q4,November,60793,0.9468,0.00049707,0.7101,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q4,December,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q1,February,60793,0.4734,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q1,March,60793,0.7101,0.00021303,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q2,April,60793,0.2367,0,0,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q3,July,60793,0.4734,0.00018936,0.2367,0.00002367
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q3,August,60793,0.7101,0.00139653,0.7101,0.00011835
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q3,September,60793,0.2367,0.0002367,0.2367,0
Platform 1,25861,Publisher D,ad format 3,transaction 7,(blank),2018,Q4,November,60793,0.4734,0.00033138,0.4734,0.00002367
Platform 1,25861,Publisher E,ad format 3,transaction 5,sales region 3,2018,Q1,February,61055,0.7101,0.00186993,0.2367,0.00056808
Platform 1,25861,Publisher E,ad format 3,transaction 5,sales region 8,2018,Q1,January,61055,1.4202,0.00582282,0.7101,0.00172791
Platform 1,25861,Publisher E,ad format 3,transaction 7,sales region 3,2018,Q1,January,61055,10.6515,0.03058164,4.2606,0.00927864
Platform 1,25861,Publisher E,ad format 3,transaction 7,sales region 3,2018,Q1,February,61055,9.7047,0.03737493,5.2074,0.01133793
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 1,2018,Q1,January,60689,31.7178,0.07434747,16.0956,0.01211904
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 1,2018,Q1,February,60689,3541.9788,6.58182222,1537.3665,1.12673934
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 1,2018,Q1,March,60689,1429.1946,1.57583025,677.4354,0.50807655
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 10,2018,Q1,January,60689,0.4734,0,0,0
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 10,2018,Q1,February,60689,0.2367,0,0,0
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 11,2018,Q1,February,60689,0.2367,0.00068643,0.2367,0.00018936
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 12,2018,Q1,January,60689,41.1858,0.06918741,18.2259,0.0137286
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 12,2018,Q1,February,60689,64.6191,0.09004068,31.4811,0.02364633
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 12,2018,Q1,March,60689,1.1835,0.00281673,0.7101,0.00052074
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 2,2018,Q1,January,60689,8.2845,0.02998989,5.4441,0.00409491
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 2,2018,Q1,February,60689,14.202,0.01718442,6.3909,0.00480501
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 2,2018,Q1,March,60689,0.4734,0.00054441,0.2367,0.00018936
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 3,2018,Q1,January,60689,14852.925,19.03965093,5000.2875,3.75041682
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 3,2018,Q1,February,60689,37598.3748,48.78422505,11550.2499,8.61890976
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 3,2018,Q1,March,60689,1591.3341,2.31405021,608.5557,0.45619191
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 4,2018,Q1,January,60689,3.3138,0.00830817,1.6569,0.00125451
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 5,2018,Q1,January,60689,100.3608,0.02350431,5.2074,0.00390555
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 5,2018,Q1,February,60689,5.4441,0.00743238,2.6037,0.00196461
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 5,2018,Q1,March,60689,0.2367,0,0,0
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 7,2018,Q1,January,60689,0.7101,0,0,0
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 7,2018,Q1,February,60689,1.4202,0,0,0
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 8,2018,Q1,January,60689,1.1835,0.00210663,0.7101,0.00054441
Platform 1,25861,Publisher F,ad format 2,transaction 7,sales region 9,2018,Q1,February,60689,0.7101,0.00061542,0.2367,0.00016569
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q2,June,60689,34672.9995,12.93830604,9173.5452,2.58843285
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q3,July,60689,33991.7769,13.61382417,9689.7879,2.7234702
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q3,August,60689,347.7123,1.42737201,181.7856,0.28553121
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q3,September,60689,9406.458,22.8275847,2966.5611,4.56662943
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q4,November,60689,47981.9304,70.03775475,18381.6486,14.01574077
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2018,Q4,December,60689,15802.3287,21.55513284,4072.1868,4.31279235
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2019,Q1,January,60689,22479.6357,39.77939961,10961.577,7.9609311
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 1,2019,Q1,February,60689,230.0724,0.57103875,130.4217,0.1143261
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2018,Q3,September,60689,112594.6395,258.611319,79672.0365,51.75921267
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2018,Q4,October,60689,909631.9458,1264.649778,451208.9016,253.1608991
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2018,Q4,November,60689,2045554.299,2199.095458,869272.9389,440.2256429
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2018,Q4,December,60689,2554228.99,3083.040436,1119689.231,617.1376846
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2019,Q1,January,60689,500863.1175,450.8372116,230954.8176,90.29532186
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 3,2019,Q1,February,60689,1049036.411,1182.60338,522431.6949,236.7885731
Platform 1,25861,Publisher F,ad format 3,transaction 5,sales region 8,2018,Q1,January,60689,3.7872,0.00594117,1.6569,0.00123084
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q1,January,60689,1628.496,0.87694983,801.7029,0.60138369
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q1,March,60689,32078.0574,45.02656521,9563.1534,7.17227037
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q2,April,60689,36801.8793,32.21300007,12741.7977,9.55621809
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q2,May,60689,2884.8996,1.91440593,605.952,0.45448767
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q2,June,60689,4186.7496,7.80977448,1715.3649,1.57133295
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q3,July,60689,1921.0572,4.81764978,887.625,0.96405543
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q3,August,60689,423.9297,1.2869379,266.7609,0.25750593
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q3,September,60689,2974.1355,7.03344582,1271.3157,1.40722884
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q4,October,60689,7006.7934,25.23595986,4763.3508,5.04883467
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q4,November,60689,32642.1135,158.1480752,23890.3677,31.6389789
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2018,Q4,December,60689,1181.3697,4.61555532,806.2002,0.92327202
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2019,Q1,January,60689,105350.436,295.6659466,47115.3717,59.15710548
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 1,2019,Q1,February,60689,1332.1476,2.8733013,881.4708,0.57596211
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q1,January,60689,0.2367,0.00059175,0.2367,0.00016569
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q1,February,60689,0.7101,0.00231966,0.7101,0.00049707
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q1,March,60689,4.9707,0.00144387,0.2367,0.00016569
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q2,April,60689,0.9468,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q2,May,60689,17.0424,0.0028404,0.9468,0.00073377
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q2,June,60689,1.1835,0.00049707,0.2367,0.00018936
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q3,September,60689,2.8404,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q4,November,60689,0.7101,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2018,Q4,December,60689,0.4734,0.00056808,0.2367,0.00011835
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 10,2019,Q1,February,60689,1.1835,0.00132552,0.2367,0.00028404
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q1,January,60689,7.3377,0.00087579,0.2367,0.00018936
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q1,February,60689,42.1326,0.00101781,0.4734,0.00035505
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q1,March,60689,355.7601,0.05945904,8.9946,0.00674595
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q2,April,60689,68.4063,0.03820338,7.8111,0.00587016
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q2,May,60689,36.2151,0.01637964,6.8643,0.00516006
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q2,June,60689,1.1835,0.00191727,0.9468,0.00068643
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q3,July,60689,0.7101,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q3,September,60689,18.6993,0.00553878,0.9468,0.00111249
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q4,October,60689,7.8111,0.00383454,1.8936,0.00078111
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q4,November,60689,8.9946,0.00336114,0.9468,0.00068643
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2018,Q4,December,60689,4.0239,0.0037872,1.1835,0.00075744
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2019,Q1,January,60689,2.1303,0.0030771,0.4734,0.00061542
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 11,2019,Q1,February,60689,29.5875,0.00560979,2.6037,0.00120717
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q1,January,60689,20853.5067,20.44988586,8851.1598,6.63827517
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q1,February,60689,13.4919,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q1,March,60689,902.0637,0.84767004,140.5998,0.10544985
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q2,April,60689,179.4186,0.18718236,39.7656,0.02989521
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q2,May,60689,11464.3278,4.49353647,1595.8314,1.19706291
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q2,June,60689,185.3361,0.101781,50.6538,0.03055797
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q3,July,60689,14.4387,0.05361255,10.4148,0.01074618
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q3,August,60689,63.6723,0.05493807,29.1141,0.01105389
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q3,September,60689,2883.006,5.23596969,1007.8686,1.04765787
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q4,October,60689,3665.2995,13.69716624,3357.3528,2.74029957
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q4,November,60689,116.4564,0.19624797,38.1087,0.03924486
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2018,Q4,December,60689,601.9281,0.97612713,381.087,0.1955142
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2019,Q1,January,60689,10.1781,0.00063909,0.7101,0.00014202
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 12,2019,Q1,February,60689,14.4387,0.00052074,0.4734,0.00009468
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q1,January,60689,33.6114,0.02535057,5.4441,0.00404757
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q1,February,60689,20.1195,0.03027393,6.6276,0.0049707
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q1,March,60689,319.0716,0.34946388,60.1218,0.04511502
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q2,April,60689,13.4919,0.0186993,4.734,0.00359784
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q2,May,60689,154.5651,0.03661749,13.9653,0.01046214
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q2,June,60689,27.9306,0.05410962,12.7818,0.01046214
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q3,July,60689,45.4464,0.02686545,7.3377,0.00537309
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q3,August,60689,21.5397,0.01791819,5.9175,0.0035505
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q3,September,60689,27.4572,0.02213145,4.734,0.00444996
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q4,October,60689,25.0902,0.04627485,15.1488,0.00925497
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q4,November,60689,32.1912,0.03995496,13.4919,0.00800046
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2018,Q4,December,60689,367.8318,0.35159418,84.5019,0.07034724
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2019,Q1,January,60689,175.8681,0.20751489,75.744,0.04161186
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 2,2019,Q1,February,60689,535.1787,0.48083238,199.3014,0.09569781
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q1,January,60689,3311928.176,5627.888413,1125446.248,844.0844847
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q1,February,60689,6444489.827,10445.84134,2475758.916,1849.054883
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q1,March,60689,4953108.456,10901.95315,2206220.578,1654.665694
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q2,April,60689,1260260.863,2131.67447,492204.8682,369.1533198
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q2,May,60689,903934.3401,1099.666683,337971.1482,253.4778404
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q2,June,60689,892671.6807,1301.804648,334519.3521,262.2475044
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q3,July,60689,1489268.587,1956.089226,506250.6462,391.4454181
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q3,August,60689,835958.124,1499.093483,407430.5265,299.9609627
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q3,September,60689,1528215.915,3109.418545,698190.2028,622.1425167
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q4,October,60689,3307541.889,5825.654222,1455055.495,1165.686479
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q4,November,60689,11679084.53,16750.49039,4394104.954,3351.525009
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2018,Q4,December,60689,12448836.48,13336.29988,3559479.688,2668.552628
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2019,Q1,January,60689,2455969.849,4850.795236,1217135.78,970.7192924
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 3,2019,Q1,February,60689,1900006.522,3408.858696,965559.6585,682.1807143
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q1,January,60689,135.1557,0.13264668,29.8242,0.02251017
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q1,February,60689,604.0584,0.24155235,63.4356,0.04760037
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q1,March,60689,209.9529,0.12490659,32.6646,0.02449845
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q2,April,60689,52.3107,0.06021648,12.0717,0.00908928
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q2,May,60689,160.4826,0.0487602,18.4626,0.01391796
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q2,June,60689,75.744,0.03910284,17.5158,0.00802413
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q3,July,60689,6.6276,0.00302976,0.9468,0.00061542
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q3,August,60689,5.2074,0.00546777,1.1835,0.00108882
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q3,September,60689,56.0979,0.03690153,7.8111,0.00736137
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q4,October,60689,43.0794,0.06504516,14.202,0.01297116
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q4,November,60689,69.1164,0.16192647,37.1619,0.03245157
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2018,Q4,December,60689,64.8558,0.06305688,13.7286,0.01259244
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2019,Q1,January,60689,63.4356,0.24053454,47.1033,0.04821579
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 4,2019,Q1,February,60689,23.1966,0.018936,7.101,0.0040239
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q1,January,60689,240.2505,0.07143606,22.9599,0.01725543
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q1,February,60689,396.2358,0.29012319,70.2999,0.05250006
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q1,March,60689,329.013,0.12192417,31.4811,0.02367
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q2,April,60689,76.4541,0.03486591,8.9946,0.00684063
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q2,May,60689,304.6329,0.16976124,69.8265,0.05235804
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q2,June,60689,58.2282,0.05583753,24.3801,0.01202436
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q3,July,60689,2.8404,0.00605952,1.8936,0.00120717
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q3,August,60689,6.3909,0.00494703,4.734,0.00099414
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q3,September,60689,136.1025,0.17369046,40.239,0.03484224
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q4,October,60689,166.6368,0.56218617,116.4564,0.11250351
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q4,November,60689,833.8941,3.62853999,643.1139,0.7259589
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2018,Q4,December,60689,0.9468,0.0002367,0.2367,0.00004734
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2019,Q1,January,60689,2.1303,0.00724302,1.1835,0.00146754
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 5,2019,Q1,February,60689,9.9414,0.03188349,4.4973,0.00636723
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q1,January,60689,0.2367,0.00111249,0.2367,0.00016569
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q1,February,60689,10.6515,0.00842652,1.8936,0.00137286
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q1,March,60689,3.5505,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q2,April,60689,1.1835,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q2,May,60689,0.2367,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q2,June,60689,0.4734,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q3,July,60689,0.7101,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q3,September,60689,0.4734,0,0,0
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q4,October,60689,80.9514,0.06487947,13.9653,0.01294749
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q4,November,60689,36.6885,0.00579915,3.7872,0.00111249
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2018,Q4,December,60689,5.6808,0.00073377,0.4734,0.00014202
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2019,Q1,January,60689,16.0956,0.00184626,0.9468,0.00037872
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 6,2019,Q1,February,60689,1.6569,0.00172791,0.7101,0.00037872
Platform 1,25861,Publisher F,ad format 3,transaction 7,sales region 7,2018,Q1,January,60689,4.734,0.00092313,0.2367,0.00016569
